,concept:name,time:timestamp,case:concept:name
65,W_Nabellen incomplete dossiers,1970-04-27 01:47:46,1
66,W_Nabellen incomplete dossiers,1970-04-27 01:47:47,1
67,W_Nabellen incomplete dossiers,1970-04-27 01:47:48,1
68,W_Nabellen incomplete dossiers,1970-04-27 01:47:49,1
69,W_Nabellen incomplete dossiers,1970-04-27 01:47:50,1
70,W_Nabellen incomplete dossiers,1970-04-27 01:47:51,1
71,W_Nabellen incomplete dossiers,1970-04-27 01:47:52,1
72,O_SELECTED,1970-04-27 01:47:53,1
73,O_CANCELLED,1970-04-27 01:47:54,1
74,O_CREATED,1970-04-27 01:47:55,1
75,O_SENT,1970-04-27 01:47:56,1
76,W_Nabellen incomplete dossiers,1970-04-27 01:47:57,1
77,W_Nabellen incomplete dossiers,1970-04-27 01:47:58,1
78,W_Nabellen incomplete dossiers,1970-04-27 01:47:59,1
79,W_Nabellen incomplete dossiers,1970-04-27 01:48:00,1
80,W_Nabellen incomplete dossiers,1970-04-27 01:48:01,1
81,O_SENT_BACK,1970-04-27 01:48:02,1
82,W_Valideren aanvraag,1970-04-27 01:48:03,1
83,W_Nabellen incomplete dossiers,1970-04-27 01:48:04,1
84,W_Valideren aanvraag,1970-04-27 01:48:05,1
85,O_ACCEPTED,1970-04-27 01:48:06,1
86,A_APPROVED,1970-04-27 01:48:07,1
87,A_REGISTERED,1970-04-27 01:48:08,1
88,A_ACTIVATED,1970-04-27 01:48:09,1
89,W_Valideren aanvraag,1970-04-27 01:48:10,1
90,A_SUBMITTED,1970-04-27 01:48:11,2
91,A_PARTLYSUBMITTED,1970-04-27 01:48:12,2
92,A_PREACCEPTED,1970-04-27 01:48:13,2
93,W_Completeren aanvraag,1970-04-27 01:48:14,2
94,W_Completeren aanvraag,1970-04-27 01:48:15,2
95,W_Completeren aanvraag,1970-04-27 01:48:16,2
96,W_Completeren aanvraag,1970-04-27 01:48:17,2
97,W_Completeren aanvraag,1970-04-27 01:48:18,2
98,W_Completeren aanvraag,1970-04-27 01:48:19,2
99,A_ACCEPTED,1970-04-27 01:48:20,2
100,O_SELECTED,1970-04-27 01:48:21,2
101,A_FINALIZED,1970-04-27 01:48:22,2
102,O_CREATED,1970-04-27 01:48:23,2
103,O_SENT,1970-04-27 01:48:24,2
104,W_Nabellen offertes,1970-04-27 01:48:25,2
105,W_Completeren aanvraag,1970-04-27 01:48:26,2
106,W_Nabellen offertes,1970-04-27 01:48:27,2
107,W_Nabellen offertes,1970-04-27 01:48:28,2
108,W_Nabellen offertes,1970-04-27 01:48:29,2
109,W_Nabellen offertes,1970-04-27 01:48:30,2
110,W_Nabellen offertes,1970-04-27 01:48:31,2
111,O_SENT_BACK,1970-04-27 01:48:32,2
112,W_Valideren aanvraag,1970-04-27 01:48:33,2
113,W_Nabellen offertes,1970-04-27 01:48:34,2
114,W_Valideren aanvraag,1970-04-27 01:48:35,2
115,W_Valideren aanvraag,1970-04-27 01:48:36,2
116,W_Valideren aanvraag,1970-04-27 01:48:37,2
117,W_Nabellen incomplete dossiers,1970-04-27 01:48:38,2
118,W_Valideren aanvraag,1970-04-27 01:48:39,2
119,W_Nabellen incomplete dossiers,1970-04-27 01:48:40,2
120,W_Nabellen incomplete dossiers,1970-04-27 01:48:41,2
121,W_Nabellen incomplete dossiers,1970-04-27 01:48:42,2
122,W_Nabellen incomplete dossiers,1970-04-27 01:48:43,2
123,W_Nabellen incomplete dossiers,1970-04-27 01:48:44,2
124,W_Nabellen incomplete dossiers,1970-04-27 01:48:45,2
125,W_Nabellen incomplete dossiers,1970-04-27 01:48:46,2
126,W_Nabellen incomplete dossiers,1970-04-27 01:48:47,2
127,W_Nabellen incomplete dossiers,1970-04-27 01:48:48,2
128,W_Nabellen incomplete dossiers,1970-04-27 01:48:49,2
129,W_Nabellen incomplete dossiers,1970-04-27 01:48:50,2
130,W_Valideren aanvraag,1970-04-27 01:48:51,2
131,W_Nabellen incomplete dossiers,1970-04-27 01:48:52,2
132,W_Valideren aanvraag,1970-04-27 01:48:53,2
133,O_ACCEPTED,1970-04-27 01:48:54,2
134,A_REGISTERED,1970-04-27 01:48:55,2
135,A_APPROVED,1970-04-27 01:48:56,2
136,A_ACTIVATED,1970-04-27 01:48:57,2
137,W_Valideren aanvraag,1970-04-27 01:48:58,2
138,A_SUBMITTED,1970-04-27 01:48:59,3
139,A_PARTLYSUBMITTED,1970-04-27 01:49:00,3
140,A_PREACCEPTED,1970-04-27 01:49:01,3
141,W_Completeren aanvraag,1970-04-27 01:49:02,3
142,W_Completeren aanvraag,1970-04-27 01:49:03,3
143,W_Completeren aanvraag,1970-04-27 01:49:04,3
144,W_Completeren aanvraag,1970-04-27 01:49:05,3
145,A_ACCEPTED,1970-04-27 01:49:06,3
146,O_SELECTED,1970-04-27 01:49:07,3
147,A_FINALIZED,1970-04-27 01:49:08,3
148,O_CREATED,1970-04-27 01:49:09,3
149,O_SENT,1970-04-27 01:49:10,3
150,W_Nabellen offertes,1970-04-27 01:49:11,3
151,W_Completeren aanvraag,1970-04-27 01:49:12,3
152,W_Nabellen offertes,1970-04-27 01:49:13,3
153,W_Nabellen offertes,1970-04-27 01:49:14,3
154,W_Nabellen offertes,1970-04-27 01:49:15,3
155,W_Nabellen offertes,1970-04-27 01:49:16,3
156,W_Nabellen offertes,1970-04-27 01:49:17,3
157,O_SENT_BACK,1970-04-27 01:49:18,3
158,W_Valideren aanvraag,1970-04-27 01:49:19,3
159,W_Nabellen offertes,1970-04-27 01:49:20,3
160,W_Valideren aanvraag,1970-04-27 01:49:21,3
161,W_Nabellen incomplete dossiers,1970-04-27 01:49:22,3
162,W_Valideren aanvraag,1970-04-27 01:49:23,3
163,W_Nabellen incomplete dossiers,1970-04-27 01:49:24,3
164,W_Valideren aanvraag,1970-04-27 01:49:25,3
165,W_Nabellen incomplete dossiers,1970-04-27 01:49:26,3
166,W_Valideren aanvraag,1970-04-27 01:49:27,3
167,W_Valideren aanvraag,1970-04-27 01:49:28,3
168,W_Valideren aanvraag,1970-04-27 01:49:29,3
169,O_ACCEPTED,1970-04-27 01:49:30,3
170,A_REGISTERED,1970-04-27 01:49:31,3
171,A_ACTIVATED,1970-04-27 01:49:32,3
172,A_APPROVED,1970-04-27 01:49:33,3
173,W_Valideren aanvraag,1970-04-27 01:49:34,3
174,A_SUBMITTED,1970-04-27 01:49:35,4
175,A_PARTLYSUBMITTED,1970-04-27 01:49:36,4
176,W_Afhandelen leads,1970-04-27 01:49:37,4
177,W_Afhandelen leads,1970-04-27 01:49:38,4
178,A_PREACCEPTED,1970-04-27 01:49:39,4
179,W_Completeren aanvraag,1970-04-27 01:49:40,4
180,W_Afhandelen leads,1970-04-27 01:49:41,4
181,W_Completeren aanvraag,1970-04-27 01:49:42,4
182,W_Completeren aanvraag,1970-04-27 01:49:43,4
183,W_Completeren aanvraag,1970-04-27 01:49:44,4
184,A_ACCEPTED,1970-04-27 01:49:45,4
185,A_FINALIZED,1970-04-27 01:49:46,4
186,O_SELECTED,1970-04-27 01:49:47,4
187,O_CREATED,1970-04-27 01:49:48,4
188,O_SENT,1970-04-27 01:49:49,4
189,W_Nabellen offertes,1970-04-27 01:49:50,4
190,W_Completeren aanvraag,1970-04-27 01:49:51,4
191,W_Nabellen offertes,1970-04-27 01:49:52,4
192,W_Nabellen offertes,1970-04-27 01:49:53,4
193,W_Nabellen offertes,1970-04-27 01:49:54,4
194,W_Nabellen offertes,1970-04-27 01:49:55,4
195,W_Nabellen offertes,1970-04-27 01:49:56,4
196,W_Nabellen offertes,1970-04-27 01:49:57,4
197,W_Nabellen offertes,1970-04-27 01:49:58,4
198,W_Nabellen offertes,1970-04-27 01:49:59,4
199,W_Nabellen offertes,1970-04-27 01:50:00,4
200,W_Nabellen offertes,1970-04-27 01:50:01,4
201,W_Nabellen offertes,1970-04-27 01:50:02,4
202,O_SENT_BACK,1970-04-27 01:50:03,4
203,W_Valideren aanvraag,1970-04-27 01:50:04,4
204,W_Nabellen offertes,1970-04-27 01:50:05,4
205,W_Valideren aanvraag,1970-04-27 01:50:06,4
206,W_Valideren aanvraag,1970-04-27 01:50:07,4
207,W_Valideren aanvraag,1970-04-27 01:50:08,4
208,W_Nabellen incomplete dossiers,1970-04-27 01:50:09,4
209,W_Valideren aanvraag,1970-04-27 01:50:10,4
210,W_Nabellen incomplete dossiers,1970-04-27 01:50:11,4
211,W_Nabellen incomplete dossiers,1970-04-27 01:50:12,4
212,W_Nabellen incomplete dossiers,1970-04-27 01:50:13,4
213,O_CANCELLED,1970-04-27 01:50:14,4
214,O_SELECTED,1970-04-27 01:50:15,4
215,O_CREATED,1970-04-27 01:50:16,4
216,O_SENT,1970-04-27 01:50:17,4
217,W_Nabellen incomplete dossiers,1970-04-27 01:50:18,4
218,W_Nabellen incomplete dossiers,1970-04-27 01:50:19,4
219,W_Nabellen incomplete dossiers,1970-04-27 01:50:20,4
220,W_Nabellen incomplete dossiers,1970-04-27 01:50:21,4
221,W_Nabellen incomplete dossiers,1970-04-27 01:50:22,4
222,W_Nabellen incomplete dossiers,1970-04-27 01:50:23,4
223,W_Nabellen incomplete dossiers,1970-04-27 01:50:24,4
224,W_Nabellen incomplete dossiers,1970-04-27 01:50:25,4
225,W_Nabellen incomplete dossiers,1970-04-27 01:50:26,4
226,O_SENT_BACK,1970-04-27 01:50:27,4
227,W_Valideren aanvraag,1970-04-27 01:50:28,4
228,W_Nabellen incomplete dossiers,1970-04-27 01:50:29,4
229,W_Valideren aanvraag,1970-04-27 01:50:30,4
230,O_ACCEPTED,1970-04-27 01:50:31,4
231,A_APPROVED,1970-04-27 01:50:32,4
232,A_REGISTERED,1970-04-27 01:50:33,4
233,A_ACTIVATED,1970-04-27 01:50:34,4
234,W_Valideren aanvraag,1970-04-27 01:50:35,4
235,A_SUBMITTED,1970-04-27 01:50:36,5
236,A_PARTLYSUBMITTED,1970-04-27 01:50:37,5
237,A_PREACCEPTED,1970-04-27 01:50:38,5
238,W_Completeren aanvraag,1970-04-27 01:50:39,5
239,W_Completeren aanvraag,1970-04-27 01:50:40,5
240,W_Completeren aanvraag,1970-04-27 01:50:41,5
241,W_Completeren aanvraag,1970-04-27 01:50:42,5
242,W_Completeren aanvraag,1970-04-27 01:50:43,5
243,W_Completeren aanvraag,1970-04-27 01:50:44,5
244,A_ACCEPTED,1970-04-27 01:50:45,5
245,O_SELECTED,1970-04-27 01:50:46,5
246,A_FINALIZED,1970-04-27 01:50:47,5
247,O_CREATED,1970-04-27 01:50:48,5
248,O_SENT,1970-04-27 01:50:49,5
249,W_Nabellen offertes,1970-04-27 01:50:50,5
250,W_Completeren aanvraag,1970-04-27 01:50:51,5
251,W_Nabellen offertes,1970-04-27 01:50:52,5
252,O_SENT_BACK,1970-04-27 01:50:53,5
253,W_Valideren aanvraag,1970-04-27 01:50:54,5
254,W_Nabellen offertes,1970-04-27 01:50:55,5
255,W_Valideren aanvraag,1970-04-27 01:50:56,5
256,W_Nabellen incomplete dossiers,1970-04-27 01:50:57,5
257,W_Valideren aanvraag,1970-04-27 01:50:58,5
258,W_Nabellen incomplete dossiers,1970-04-27 01:50:59,5
259,W_Nabellen incomplete dossiers,1970-04-27 01:51:00,5
260,W_Nabellen incomplete dossiers,1970-04-27 01:51:01,5
261,W_Nabellen incomplete dossiers,1970-04-27 01:51:02,5
262,W_Nabellen incomplete dossiers,1970-04-27 01:51:03,5
263,W_Nabellen incomplete dossiers,1970-04-27 01:51:04,5
264,W_Nabellen incomplete dossiers,1970-04-27 01:51:05,5
265,W_Valideren aanvraag,1970-04-27 01:51:06,5
266,W_Nabellen incomplete dossiers,1970-04-27 01:51:07,5
267,W_Valideren aanvraag,1970-04-27 01:51:08,5
268,W_Nabellen incomplete dossiers,1970-04-27 01:51:09,5
269,W_Valideren aanvraag,1970-04-27 01:51:10,5
270,W_Nabellen incomplete dossiers,1970-04-27 01:51:11,5
271,W_Nabellen incomplete dossiers,1970-04-27 01:51:12,5
272,W_Nabellen incomplete dossiers,1970-04-27 01:51:13,5
273,W_Nabellen incomplete dossiers,1970-04-27 01:51:14,5
274,W_Nabellen incomplete dossiers,1970-04-27 01:51:15,5
275,W_Valideren aanvraag,1970-04-27 01:51:16,5
276,W_Nabellen incomplete dossiers,1970-04-27 01:51:17,5
277,W_Valideren aanvraag,1970-04-27 01:51:18,5
278,O_ACCEPTED,1970-04-27 01:51:19,5
279,A_APPROVED,1970-04-27 01:51:20,5
280,A_REGISTERED,1970-04-27 01:51:21,5
281,A_ACTIVATED,1970-04-27 01:51:22,5
282,W_Valideren aanvraag,1970-04-27 01:51:23,5
283,A_SUBMITTED,1970-04-27 01:51:24,6
284,A_PARTLYSUBMITTED,1970-04-27 01:51:25,6
285,A_PREACCEPTED,1970-04-27 01:51:26,6
286,W_Completeren aanvraag,1970-04-27 01:51:27,6
287,W_Completeren aanvraag,1970-04-27 01:51:28,6
288,A_ACCEPTED,1970-04-27 01:51:29,6
289,O_SELECTED,1970-04-27 01:51:30,6
290,A_FINALIZED,1970-04-27 01:51:31,6
291,O_CREATED,1970-04-27 01:51:32,6
292,O_SENT,1970-04-27 01:51:33,6
293,W_Nabellen offertes,1970-04-27 01:51:34,6
294,W_Completeren aanvraag,1970-04-27 01:51:35,6
295,W_Nabellen offertes,1970-04-27 01:51:36,6
296,W_Nabellen offertes,1970-04-27 01:51:37,6
297,W_Nabellen offertes,1970-04-27 01:51:38,6
298,W_Nabellen offertes,1970-04-27 01:51:39,6
299,W_Nabellen offertes,1970-04-27 01:51:40,6
300,O_SENT_BACK,1970-04-27 01:51:41,6
301,W_Valideren aanvraag,1970-04-27 01:51:42,6
302,W_Nabellen offertes,1970-04-27 01:51:43,6
303,W_Valideren aanvraag,1970-04-27 01:51:44,6
304,W_Nabellen incomplete dossiers,1970-04-27 01:51:45,6
305,W_Valideren aanvraag,1970-04-27 01:51:46,6
306,W_Nabellen incomplete dossiers,1970-04-27 01:51:47,6
307,W_Nabellen incomplete dossiers,1970-04-27 01:51:48,6
308,W_Nabellen incomplete dossiers,1970-04-27 01:51:49,6
309,W_Valideren aanvraag,1970-04-27 01:51:50,6
310,W_Nabellen incomplete dossiers,1970-04-27 01:51:51,6
311,W_Valideren aanvraag,1970-04-27 01:51:52,6
312,W_Valideren aanvraag,1970-04-27 01:51:53,6
313,W_Valideren aanvraag,1970-04-27 01:51:54,6
314,W_Valideren aanvraag,1970-04-27 01:51:55,6
315,W_Valideren aanvraag,1970-04-27 01:51:56,6
316,W_Valideren aanvraag,1970-04-27 01:51:57,6
317,W_Valideren aanvraag,1970-04-27 01:51:58,6
318,W_Valideren aanvraag,1970-04-27 01:51:59,6
319,W_Valideren aanvraag,1970-04-27 01:52:00,6
320,A_REGISTERED,1970-04-27 01:52:01,6
321,O_ACCEPTED,1970-04-27 01:52:02,6
322,A_APPROVED,1970-04-27 01:52:03,6
323,A_ACTIVATED,1970-04-27 01:52:04,6
324,W_Valideren aanvraag,1970-04-27 01:52:05,6
325,A_SUBMITTED,1970-04-27 01:52:06,7
326,A_PARTLYSUBMITTED,1970-04-27 01:52:07,7
327,A_PREACCEPTED,1970-04-27 01:52:08,7
328,W_Completeren aanvraag,1970-04-27 01:52:09,7
329,W_Completeren aanvraag,1970-04-27 01:52:10,7
330,A_ACCEPTED,1970-04-27 01:52:11,7
331,O_SELECTED,1970-04-27 01:52:12,7
332,A_FINALIZED,1970-04-27 01:52:13,7
333,O_CREATED,1970-04-27 01:52:14,7
334,O_SENT,1970-04-27 01:52:15,7
335,W_Nabellen offertes,1970-04-27 01:52:16,7
336,W_Completeren aanvraag,1970-04-27 01:52:17,7
337,W_Nabellen offertes,1970-04-27 01:52:18,7
338,O_SENT_BACK,1970-04-27 01:52:19,7
339,W_Valideren aanvraag,1970-04-27 01:52:20,7
340,W_Nabellen offertes,1970-04-27 01:52:21,7
341,W_Valideren aanvraag,1970-04-27 01:52:22,7
342,W_Valideren aanvraag,1970-04-27 01:52:23,7
343,W_Valideren aanvraag,1970-04-27 01:52:24,7
344,W_Nabellen incomplete dossiers,1970-04-27 01:52:25,7
345,W_Valideren aanvraag,1970-04-27 01:52:26,7
346,W_Nabellen incomplete dossiers,1970-04-27 01:52:27,7
347,W_Nabellen incomplete dossiers,1970-04-27 01:52:28,7
348,W_Nabellen incomplete dossiers,1970-04-27 01:52:29,7
349,W_Nabellen incomplete dossiers,1970-04-27 01:52:30,7
350,W_Nabellen incomplete dossiers,1970-04-27 01:52:31,7
351,W_Nabellen incomplete dossiers,1970-04-27 01:52:32,7
352,W_Nabellen incomplete dossiers,1970-04-27 01:52:33,7
353,W_Nabellen incomplete dossiers,1970-04-27 01:52:34,7
354,W_Nabellen incomplete dossiers,1970-04-27 01:52:35,7
355,W_Nabellen incomplete dossiers,1970-04-27 01:52:36,7
356,W_Nabellen incomplete dossiers,1970-04-27 01:52:37,7
357,W_Nabellen incomplete dossiers,1970-04-27 01:52:38,7
358,W_Nabellen incomplete dossiers,1970-04-27 01:52:39,7
359,W_Nabellen incomplete dossiers,1970-04-27 01:52:40,7
360,W_Nabellen incomplete dossiers,1970-04-27 01:52:41,7
361,W_Nabellen incomplete dossiers,1970-04-27 01:52:42,7
362,W_Nabellen incomplete dossiers,1970-04-27 01:52:43,7
363,W_Nabellen incomplete dossiers,1970-04-27 01:52:44,7
364,W_Nabellen incomplete dossiers,1970-04-27 01:52:45,7
365,W_Nabellen incomplete dossiers,1970-04-27 01:52:46,7
366,W_Nabellen incomplete dossiers,1970-04-27 01:52:47,7
367,W_Valideren aanvraag,1970-04-27 01:52:48,7
368,W_Nabellen incomplete dossiers,1970-04-27 01:52:49,7
369,W_Valideren aanvraag,1970-04-27 01:52:50,7
370,A_REGISTERED,1970-04-27 01:52:51,7
371,O_ACCEPTED,1970-04-27 01:52:52,7
372,A_APPROVED,1970-04-27 01:52:53,7
373,A_ACTIVATED,1970-04-27 01:52:54,7
374,W_Valideren aanvraag,1970-04-27 01:52:55,7
375,A_SUBMITTED,1970-04-27 01:52:56,8
376,A_PARTLYSUBMITTED,1970-04-27 01:52:57,8
377,W_Afhandelen leads,1970-04-27 01:52:58,8
378,W_Afhandelen leads,1970-04-27 01:52:59,8
379,A_PREACCEPTED,1970-04-27 01:53:00,8
380,W_Completeren aanvraag,1970-04-27 01:53:01,8
381,W_Afhandelen leads,1970-04-27 01:53:02,8
382,W_Completeren aanvraag,1970-04-27 01:53:03,8
383,W_Completeren aanvraag,1970-04-27 01:53:04,8
384,W_Completeren aanvraag,1970-04-27 01:53:05,8
385,A_ACCEPTED,1970-04-27 01:53:06,8
386,O_SELECTED,1970-04-27 01:53:07,8
387,A_FINALIZED,1970-04-27 01:53:08,8
388,O_CREATED,1970-04-27 01:53:09,8
389,O_SENT,1970-04-27 01:53:10,8
390,W_Nabellen offertes,1970-04-27 01:53:11,8
391,W_Completeren aanvraag,1970-04-27 01:53:12,8
392,W_Nabellen offertes,1970-04-27 01:53:13,8
393,O_SELECTED,1970-04-27 01:53:14,8
394,O_CANCELLED,1970-04-27 01:53:15,8
395,O_CREATED,1970-04-27 01:53:16,8
396,O_SENT,1970-04-27 01:53:17,8
397,W_Nabellen offertes,1970-04-27 01:53:18,8
398,W_Nabellen offertes,1970-04-27 01:53:19,8
399,W_Nabellen offertes,1970-04-27 01:53:20,8
400,O_SENT_BACK,1970-04-27 01:53:21,8
401,W_Valideren aanvraag,1970-04-27 01:53:22,8
402,W_Nabellen offertes,1970-04-27 01:53:23,8
403,W_Valideren aanvraag,1970-04-27 01:53:24,8
404,W_Nabellen incomplete dossiers,1970-04-27 01:53:25,8
405,W_Valideren aanvraag,1970-04-27 01:53:26,8
406,W_Nabellen incomplete dossiers,1970-04-27 01:53:27,8
407,W_Nabellen incomplete dossiers,1970-04-27 01:53:28,8
408,W_Nabellen incomplete dossiers,1970-04-27 01:53:29,8
409,W_Nabellen incomplete dossiers,1970-04-27 01:53:30,8
410,W_Nabellen incomplete dossiers,1970-04-27 01:53:31,8
411,W_Nabellen incomplete dossiers,1970-04-27 01:53:32,8
412,W_Nabellen incomplete dossiers,1970-04-27 01:53:33,8
413,W_Nabellen incomplete dossiers,1970-04-27 01:53:34,8
414,W_Nabellen incomplete dossiers,1970-04-27 01:53:35,8
415,W_Nabellen incomplete dossiers,1970-04-27 01:53:36,8
416,W_Nabellen incomplete dossiers,1970-04-27 01:53:37,8
417,W_Nabellen incomplete dossiers,1970-04-27 01:53:38,8
418,W_Nabellen incomplete dossiers,1970-04-27 01:53:39,8
419,W_Nabellen incomplete dossiers,1970-04-27 01:53:40,8
420,W_Nabellen incomplete dossiers,1970-04-27 01:53:41,8
421,W_Nabellen incomplete dossiers,1970-04-27 01:53:42,8
422,W_Nabellen incomplete dossiers,1970-04-27 01:53:43,8
423,W_Nabellen incomplete dossiers,1970-04-27 01:53:44,8
424,W_Nabellen incomplete dossiers,1970-04-27 01:53:45,8
425,W_Nabellen incomplete dossiers,1970-04-27 01:53:46,8
426,W_Nabellen incomplete dossiers,1970-04-27 01:53:47,8
427,W_Nabellen incomplete dossiers,1970-04-27 01:53:48,8
428,W_Nabellen incomplete dossiers,1970-04-27 01:53:49,8
429,W_Valideren aanvraag,1970-04-27 01:53:50,8
430,W_Nabellen incomplete dossiers,1970-04-27 01:53:51,8
431,W_Valideren aanvraag,1970-04-27 01:53:52,8
432,O_DECLINED,1970-04-27 01:53:53,8
433,A_DECLINED,1970-04-27 01:53:54,8
434,W_Valideren aanvraag,1970-04-27 01:53:55,8
435,A_SUBMITTED,1970-04-27 01:53:56,9
436,A_PARTLYSUBMITTED,1970-04-27 01:53:57,9
437,A_PREACCEPTED,1970-04-27 01:53:58,9
438,W_Completeren aanvraag,1970-04-27 01:53:59,9
439,W_Completeren aanvraag,1970-04-27 01:54:00,9
440,W_Completeren aanvraag,1970-04-27 01:54:01,9
441,W_Completeren aanvraag,1970-04-27 01:54:02,9
442,W_Completeren aanvraag,1970-04-27 01:54:03,9
443,W_Completeren aanvraag,1970-04-27 01:54:04,9
444,A_ACCEPTED,1970-04-27 01:54:05,9
445,O_SELECTED,1970-04-27 01:54:06,9
446,A_FINALIZED,1970-04-27 01:54:07,9
447,O_CREATED,1970-04-27 01:54:08,9
448,O_SENT,1970-04-27 01:54:09,9
449,W_Nabellen offertes,1970-04-27 01:54:10,9
450,W_Completeren aanvraag,1970-04-27 01:54:11,9
451,W_Nabellen offertes,1970-04-27 01:54:12,9
452,O_SENT_BACK,1970-04-27 01:54:13,9
453,W_Valideren aanvraag,1970-04-27 01:54:14,9
454,W_Nabellen offertes,1970-04-27 01:54:15,9
455,W_Valideren aanvraag,1970-04-27 01:54:16,9
456,W_Nabellen incomplete dossiers,1970-04-27 01:54:17,9
457,W_Valideren aanvraag,1970-04-27 01:54:18,9
458,W_Nabellen incomplete dossiers,1970-04-27 01:54:19,9
459,W_Nabellen incomplete dossiers,1970-04-27 01:54:20,9
460,W_Nabellen incomplete dossiers,1970-04-27 01:54:21,9
461,W_Nabellen incomplete dossiers,1970-04-27 01:54:22,9
462,W_Nabellen incomplete dossiers,1970-04-27 01:54:23,9
463,W_Nabellen incomplete dossiers,1970-04-27 01:54:24,9
464,W_Nabellen incomplete dossiers,1970-04-27 01:54:25,9
465,W_Nabellen incomplete dossiers,1970-04-27 01:54:26,9
466,W_Nabellen incomplete dossiers,1970-04-27 01:54:27,9
467,W_Nabellen incomplete dossiers,1970-04-27 01:54:28,9
468,W_Nabellen incomplete dossiers,1970-04-27 01:54:29,9
469,W_Nabellen incomplete dossiers,1970-04-27 01:54:30,9
470,W_Nabellen incomplete dossiers,1970-04-27 01:54:31,9
471,O_ACCEPTED,1970-04-27 01:54:32,9
472,A_APPROVED,1970-04-27 01:54:33,9
473,A_REGISTERED,1970-04-27 01:54:34,9
474,A_ACTIVATED,1970-04-27 01:54:35,9
475,W_Nabellen incomplete dossiers,1970-04-27 01:54:36,9
476,A_SUBMITTED,1970-04-27 01:54:37,10
477,A_PARTLYSUBMITTED,1970-04-27 01:54:38,10
